client_id,age,income,employment_years,loan_amount,credit_history_length,num_credit_lines,late_payments,region,has_dependents,default
580,22,67099,5,9801,12,5,1,North,1,0
581,25,30311,33,12226,8,5,1,East,1,1
582,49,48291,26,4774,9,6,2,East,1,0
583,57,21301,24,1258,10,6,4,East,0,1
584,58,57027,9,7868,6,7,1,South,0,0
585,39,44188,11,7817,3,8,2,East,0,0
586,28,43287,10,6744,10,4,2,North,1,0
587,21,44965,2,13092,8,9,0,East,0,1
588,42,46287,21,17621,10,3,1,South,1,0
589,37,49708,3,4355,7,5,2,East,1,0
590,27,32810,7,8904,14,3,2,East,1,0
591,45,32108,13,2158,2,2,2,North,1,0
592,24,40590,19,1594,11,5,1,East,1,1
593,56,48213,23,19134,7,9,0,South,0,0
594,26,39200,13,17786,1,6,0,West,0,1
595,51,49286,27,11427,8,4,2,South,0,0
596,39,47414,15,19924,12,7,0,East,1,0
597,64,37396,31,11494,5,5,0,North,0,0
598,59,19033,11,8490,9,7,1,North,0,0
599,47,33957,15,15760,12,2,0,South,1,0
600,30,60913,18,6534,11,2,4,North,0,0
601,46,44080,4,6286,12,9,2,East,1,0
602,39,32325,11,2613,3,4,1,West,0,0
603,59,43007,28,13772,12,1,0,North,0,0
604,23,48119,4,6651,7,9,0,West,0,1
605,33,32331,16,4552,8,1,3,North,1,0
606,48,54824,7,12870,1,2,0,South,1,0
607,40,45948,29,17061,14,9,1,East,0,0
608,48,26801,9,5996,6,3,1,West,0,0
609,28,50276,19,2464,14,1,2,West,1,0
610,61,35084,15,7282,11,3,1,South,1,0
611,59,37850,15,7245,2,9,0,North,1,0
612,21,27808,2,7611,8,2,2,South,1,0
613,23,47577,22,4100,6,5,2,West,0,0
614,33,38213,21,5113,11,1,0,North,0,0
615,48,48085,27,5093,11,1,4,South,1,0
616,45,33388,3,9124,12,7,2,West,0,1
617,53,32015,23,11228,3,3,1,West,0,0
618,58,31042,18,4579,4,1,0,North,1,0
619,26,44752,10,10571,7,1,0,South,1,0
620,64,31835,17,8566,9,5,0,North,1,0
621,52,37562,11,10233,11,3,0,East,1,0
622,41,33778,13,2573,10,4,0,South,0,0
623,36,45281,17,13663,2,6,0,North,1,1
624,41,19176,11,10555,9,2,0,North,1,1
625,31,42964,26,16509,6,7,0,East,1,0
626,57,60776,5,10202,2,5,0,North,1,0
627,56,54832,23,14003,8,8,1,South,1,0
628,55,32600,32,18640,4,4,1,East,0,0
629,39,45935,15,18511,11,8,3,South,1,1
630,40,43606,11,12886,13,4,0,South,1,0
631,38,57632,30,2049,8,5,2,North,1,0
632,61,9878,12,6183,11,3,2,North,1,1
633,34,53354,7,3301,7,4,0,South,0,1
634,35,36789,2,17413,7,9,1,West,1,0
635,51,31081,19,13297,11,5,0,North,1,0
636,21,30738,3,12352,13,4,1,South,1,0
637,23,24401,1,10362,14,4,3,North,0,1
638,36,32630,22,4198,7,7,0,South,0,0
639,43,27043,18,11937,2,2,2,North,0,0
640,31,42162,7,14930,8,4,1,East,1,0
641,32,47079,15,18748,2,3,2,West,1,0
642,30,36921,17,10733,3,7,2,South,0,0
643,52,57996,23,3695,10,4,3,North,0,0
644,36,33418,0,7645,7,8,4,East,0,0
645,28,36293,0,9149,7,5,0,South,1,0
646,58,34324,10,16032,12,9,0,West,0,0
647,32,47183,17,14147,7,9,1,West,1,0
648,44,48394,15,11658,4,3,2,West,1,1
649,48,45944,16,11433,5,9,1,East,0,0
650,28,38510,23,18379,7,4,1,East,0,0
651,48,23912,33,7865,8,9,0,East,0,0
652,56,36166,3,14610,3,2,1,West,0,0
653,46,57737,34,11715,6,5,0,East,0,0
654,28,52158,14,3631,12,6,1,West,1,0
655,48,43528,1,1263,9,3,3,South,1,0
656,48,35386,30,8684,10,2,1,South,0,0
657,57,39836,8,14830,14,1,0,South,1,0
658,61,35439,9,11716,11,7,1,North,0,0
659,56,54316,24,6043,12,4,0,West,1,0
660,47,29932,4,6116,5,8,2,East,0,0
661,37,51084,13,17303,4,8,1,West,1,0
662,29,33649,1,2636,9,8,1,West,0,1
663,53,55851,17,9822,4,2,1,North,1,0
664,40,45121,28,8811,3,5,1,East,0,0
665,33,31007,19,16223,13,8,0,North,0,0
666,48,36288,7,11581,7,2,3,North,1,1
667,49,48539,25,18482,5,2,2,South,0,0
668,33,34010,3,17673,1,1,1,West,0,1
669,55,40265,32,3604,8,6,1,East,1,0
670,26,33844,21,1207,11,5,0,South,1,0
671,38,61109,5,9463,1,1,1,North,0,0
672,25,63172,32,4678,9,8,0,North,0,0
673,45,57557,27,4468,1,8,1,South,1,0
674,22,38507,23,13671,4,5,2,South,1,0
675,30,35166,3,10476,10,3,0,South,0,0
676,50,30650,1,5986,4,8,1,South,0,0
677,25,58428,12,10854,11,3,0,South,0,0
678,53,51168,10,16526,14,4,1,East,1,0
679,21,51745,34,10233,9,7,2,West,0,0
680,38,37000,9,7803,1,7,0,East,1,0
681,52,18905,9,19678,10,4,1,West,1,1
682,31,21664,7,12905,13,9,1,West,1,1
683,41,40691,4,3461,9,6,3,South,1,0
684,46,33727,22,8945,4,8,0,East,1,0
685,45,32347,33,6673,7,7,0,East,0,0
686,42,44141,31,11954,9,4,1,North,0,0
687,47,52163,15,15004,11,2,2,East,1,0
688,33,31585,3,11420,7,2,1,East,1,0
689,53,24332,27,14967,2,8,0,North,1,0
690,54,31870,13,18327,6,8,0,West,1,0
691,61,27472,11,5156,13,1,2,West,1,0
692,55,47113,20,13251,6,1,2,South,1,0
693,21,39950,15,14520,3,4,1,West,0,0
694,41,62565,1,17549,4,1,0,West,0,0
695,26,48816,22,2905,6,1,4,East,1,0
696,48,61766,28,10515,11,5,1,North,0,0
697,37,23153,8,17734,6,1,0,South,0,0
698,25,5000,6,16420,1,6,0,East,0,0
699,51,42915,28,4309,10,4,1,East,0,1
700,25,41478,16,6661,8,5,2,East,0,0
701,58,38526,8,1931,9,9,1,North,0,0
702,23,41149,5,4838,2,2,0,South,0,0
703,43,26511,19,15192,4,3,2,South,0,0
704,57,46758,9,10305,11,3,2,East,1,0
705,57,48834,8,11378,6,9,4,West,1,0
706,30,25603,11,9058,2,3,0,North,1,0
707,30,35756,32,2989,11,5,2,South,0,0
708,39,36497,31,10577,7,6,2,South,0,0
709,37,31950,33,16195,6,6,1,South,1,0
710,41,26066,18,2116,8,6,0,West,0,0
711,34,40150,32,10419,7,1,2,West,0,0
712,29,43129,15,7962,10,6,0,North,0,1
713,21,32677,22,6967,1,1,0,West,0,0
714,33,26910,25,16981,10,6,4,West,0,0
715,24,44926,8,12797,10,6,0,East,1,1
716,21,30792,29,9871,5,3,3,West,0,1
717,60,36289,12,2191,6,3,2,South,0,0
718,52,34767,15,18514,14,6,1,North,0,0
719,54,54948,1,18787,7,2,1,East,1,0
720,48,31342,30,6630,4,5,3,East,0,1
721,51,60706,18,10522,14,3,0,North,0,0
722,28,49027,10,6030,9,5,1,East,1,0
723,59,61850,13,2381,1,3,2,East,0,0
724,46,47975,24,17753,3,2,0,North,0,1
725,54,37347,6,6092,10,4,4,East,0,0
726,23,28991,14,15557,2,5,0,West,0,1
727,32,35735,29,9567,14,6,2,North,0,0
728,21,57847,30,15616,2,2,1,South,1,1
729,64,39424,23,2943,1,3,2,North,0,1
730,25,47931,24,18341,13,3,2,West,0,0
731,50,42483,7,16975,3,6,1,West,0,0
732,50,42995,29,15133,10,1,0,South,1,0
733,37,43457,13,18917,5,7,1,West,1,0
734,43,45944,28,7885,6,8,0,South,0,0
735,35,30230,26,9601,8,7,1,South,0,0
736,57,36701,33,1053,4,4,1,North,0,0
737,41,43711,20,5796,1,7,2,North,0,0
738,34,41961,10,15045,12,1,1,North,1,0
739,22,34465,32,19780,9,8,0,South,1,0
740,31,44999,14,13841,3,3,1,East,1,1
741,59,30746,11,16516,8,9,0,East,0,0
742,58,25323,23,15416,14,1,1,North,0,0
743,54,43539,10,8253,4,6,1,East,0,0
744,58,25618,18,11416,11,1,0,South,1,1
745,54,43361,0,19942,3,8,0,South,0,1
746,38,16543,16,12882,3,3,1,West,0,1
747,50,31300,15,12365,4,4,2,West,0,0
748,35,36069,25,19904,4,6,4,East,0,1
749,47,20720,14,15133,12,4,3,East,0,0
750,54,35527,7,11433,7,8,2,West,1,0
751,58,54220,29,18721,2,9,1,South,1,0
752,53,24756,13,13281,8,5,1,North,1,1
753,44,35855,32,15008,11,1,0,North,0,0
754,35,60431,6,3294,14,8,2,East,1,0
755,50,27257,17,1072,2,2,2,East,1,0
756,62,56766,11,8236,1,6,0,West,0,0
757,37,36651,1,16089,8,6,1,North,1,1
758,25,41222,28,17346,4,7,0,West,0,0
759,49,55497,20,19525,6,9,1,West,0,0
760,24,34178,6,11237,13,1,0,East,0,0
761,30,47572,26,12694,1,8,2,East,1,1
762,37,50615,11,4501,3,5,1,West,1,0
763,30,32190,19,11468,7,6,2,East,0,0
764,37,30862,13,19461,7,8,1,South,0,0
765,40,37256,9,10840,11,8,0,West,1,1
766,44,37632,22,9526,8,7,0,North,1,0
767,25,27052,29,13464,14,7,1,West,1,0
768,54,32300,30,12063,2,1,2,East,1,0
769,26,5000,9,3615,7,8,1,East,1,0
770,22,35988,18,15744,4,3,2,East,0,1
771,33,50732,18,14064,6,5,1,East,1,0
772,63,19999,22,14589,4,4,3,East,1,1
773,63,34442,31,1932,9,3,1,West,0,0
774,31,69307,19,18019,14,5,1,East,0,0
775,43,39729,3,18574,1,3,1,South,0,0
776,36,56281,32,16544,1,9,1,South,1,0
777,51,27857,0,6508,5,9,0,West,0,0
778,31,45385,12,1011,5,6,2,West,1,1
779,36,25813,2,13194,11,3,0,South,0,0
780,28,44812,11,14118,8,5,0,South,0,0
781,24,50106,28,9060,7,8,0,East,0,1
782,60,47259,30,1448,11,9,0,West,0,0
783,24,35860,1,8661,3,3,3,West,1,1
784,45,43299,21,3496,8,5,1,East,0,0
785,23,43413,21,6885,14,2,0,West,0,0
786,52,47991,30,1426,4,2,3,East,1,1
787,23,38514,13,8099,3,2,0,South,0,0
788,47,51173,28,13918,2,6,1,South,1,0
789,49,57215,34,13513,9,3,2,South,0,1
790,52,36185,8,17830,14,5,0,North,1,0
791,39,40557,31,12927,12,8,0,East,0,1
792,41,29142,26,3250,7,5,1,South,1,0
793,25,44083,9,14608,5,2,3,South,0,0
794,38,44159,24,3681,9,6,2,East,1,0
795,48,40695,32,18785,3,2,0,North,1,0
796,62,41600,10,4407,13,8,0,West,0,0
797,42,63061,8,7761,13,2,1,South,1,1
798,41,5359,6,17133,13,7,0,North,0,0
799,26,34040,6,18427,6,4,2,South,1,1
800,21,35875,33,14555,8,4,2,South,1,1
801,25,57482,18,1391,9,8,1,East,1,1
802,61,45703,19,5819,4,4,5,North,0,0
803,32,45996,24,6984,1,8,0,South,0,0
804,46,55118,4,18669,8,9,4,East,1,0
805,54,37840,28,7363,10,8,4,South,0,1
806,34,47827,26,6127,3,4,2,East,1,0
807,46,33630,24,7589,6,5,1,West,0,1
808,47,27360,14,11626,4,6,0,South,0,1
809,29,61530,3,13512,6,9,0,East,0,0
810,46,44428,13,16700,12,5,0,South,0,0
811,42,47735,16,5037,3,2,1,East,0,0
812,50,27037,20,7854,7,7,2,West,0,0
813,63,46124,15,2543,2,6,0,East,0,0
814,37,61338,25,18175,5,3,2,North,0,1
815,46,36670,8,14850,3,8,1,East,0,0
816,56,24930,1,13868,5,3,1,North,0,0
817,21,42207,14,7098,3,4,0,East,0,0
818,28,27569,34,8448,9,9,1,East,0,0
819,55,21306,23,8211,8,4,2,East,0,0
820,35,31182,13,8798,14,2,0,East,0,1
821,42,34088,5,13652,2,9,2,North,1,0
822,34,28153,17,2716,8,8,2,East,1,0
823,46,55917,21,4636,14,4,2,East,1,0
824,48,62675,17,12556,8,6,0,East,0,0
825,43,47417,1,8870,10,6,2,East,1,0
826,34,44610,31,14682,3,2,1,East,0,0
827,44,38295,16,13365,10,9,1,West,1,0
828,22,29244,0,9380,5,6,2,West,0,1
829,46,59234,8,6726,2,5,0,West,1,0
830,34,39245,12,8557,10,2,2,West,0,0
831,27,34448,29,3718,6,1,2,East,1,0
832,23,52177,30,19789,2,7,1,South,1,1
833,43,39116,22,8887,4,4,1,West,1,0
834,63,51727,27,9003,3,7,1,North,1,0
835,38,35083,9,16523,1,5,2,North,1,0
836,58,52211,24,10094,8,1,2,East,0,0
837,55,51757,25,9532,8,5,4,West,0,0
838,35,55897,25,14353,1,4,1,South,1,0
839,45,31486,12,14185,12,1,0,South,1,0
840,57,39003,16,16173,6,2,1,West,0,0
841,48,63373,3,1643,12,9,1,North,1,0
842,30,37043,22,17404,1,1,4,West,0,0
843,59,49732,34,12264,13,4,0,West,1,0
844,37,67486,10,1677,9,8,2,South,1,0
845,59,17811,11,16931,1,5,2,South,1,0
846,42,36645,8,10291,3,7,2,West,1,0
847,46,40022,14,3650,9,2,2,North,1,1
848,64,18413,4,4469,1,4,0,North,0,0
849,45,34528,18,8886,2,4,1,North,1,0
850,37,28343,10,11256,4,1,1,West,1,1
851,33,50292,8,12592,7,8,4,West,1,0
852,40,19208,34,12063,8,3,3,East,0,0
853,45,62671,26,11622,1,4,2,West,1,0
854,24,48278,12,6684,1,2,1,North,1,0
855,30,27354,11,14457,5,5,3,North,1,0
856,23,52317,8,7596,8,5,1,South,1,0
857,61,47163,27,16151,1,3,2,South,0,0
858,38,39534,12,18800,3,8,2,North,1,0
859,56,31342,19,8074,6,1,1,North,0,1
860,42,46571,12,1491,13,2,2,West,1,0
861,54,41475,26,18143,1,1,2,South,1,0
862,28,31729,25,19472,14,6,3,North,0,1
863,60,23880,28,1211,3,4,1,West,1,0
864,64,29792,28,14644,12,1,0,East,0,0
865,39,33960,21,8975,1,7,1,North,0,0
866,62,53949,8,4722,4,9,0,South,0,0
867,61,50329,23,12709,9,5,1,East,0,0
868,57,34599,18,11157,13,7,2,West,1,0
869,26,35065,30,17687,5,4,0,North,0,0
870,46,51896,14,4772,14,4,3,South,1,0
871,54,43208,31,19165,3,4,2,South,1,1
872,26,43040,28,15121,10,5,2,South,1,0
873,57,31559,33,4225,7,8,2,South,0,0
874,53,38518,8,9999,14,4,2,East,0,0
875,42,40051,34,12382,6,7,2,North,0,0
876,41,38905,5,2353,11,9,0,West,0,0
877,26,48808,13,9371,9,6,1,North,0,0
878,26,49184,8,10072,4,4,2,North,0,0
879,24,28972,18,19214,4,5,1,North,0,0
880,50,33997,22,5698,9,8,0,South,1,1
881,31,31751,27,7902,2,4,0,East,1,0
882,50,56662,15,17606,10,4,1,West,1,0
883,51,67041,25,3237,2,7,0,West,1,0
884,44,34436,24,19962,9,6,0,South,0,0
885,29,37994,34,2778,7,1,0,East,0,0
886,23,50107,4,18004,5,9,1,North,0,1
887,51,31513,6,17305,14,5,0,West,1,0
888,60,50378,22,13505,5,2,0,South,1,0
889,57,39749,24,7379,9,5,0,South,1,0
890,56,19075,0,5263,13,8,1,North,1,0
891,44,24394,21,12019,10,6,0,East,1,1
892,51,35945,3,3240,5,8,1,East,1,0
893,26,54675,27,15577,9,5,0,East,1,1
894,22,29289,13,9043,8,4,1,South,0,0
895,40,33590,32,2362,6,3,0,South,0,0
896,48,42533,3,19624,5,2,0,South,1,0
897,31,19974,10,7535,13,9,0,East,1,0
898,24,43582,31,7744,5,1,1,South,1,1
899,35,21475,3,9284,5,2,0,East,1,0
900,26,46806,0,18622,14,6,1,North,1,0
901,50,30294,25,7492,1,6,0,South,0,0
902,58,28695,32,8502,11,1,0,West,0,0
903,22,43273,16,4470,5,8,0,South,1,0
904,35,49527,26,5201,3,4,0,West,1,0
905,31,44515,4,6351,6,7,3,West,1,0
906,28,42491,6,16327,9,9,1,North,0,0
907,46,42661,24,16917,12,2,2,West,1,0
908,64,44587,7,14488,3,7,0,West,0,0
909,25,45376,33,6413,1,1,1,North,0,0
910,26,35268,3,8432,8,3,2,East,0,1
911,46,47854,11,14831,12,4,0,West,1,1
912,24,30421,30,12426,13,3,1,North,0,0
913,39,53096,10,4628,14,8,2,West,1,0
914,40,49389,21,19152,14,7,1,South,1,1
915,53,66170,0,14364,9,3,3,West,1,0
916,40,46166,3,6352,10,7,0,North,1,0
917,32,50909,7,3901,4,2,1,North,1,1
918,21,21273,24,16018,10,3,2,South,1,0
919,46,51300,27,18925,14,7,0,East,1,0
920,34,54117,3,14238,14,5,2,West,0,0
921,58,58056,12,3091,13,9,5,West,1,0
922,57,41445,24,11842,5,8,1,South,1,0
923,31,35897,2,10923,3,6,0,South,1,1
924,56,26925,31,14827,14,4,2,North,1,1
925,33,28023,0,15968,13,3,2,North,1,0
926,63,39692,10,9283,8,6,3,South,1,0
927,23,18982,1,5854,3,9,0,North,0,0
928,53,30781,4,6049,4,5,1,East,0,0
929,26,41074,21,6557,10,7,2,North,1,1
930,30,40806,12,5432,12,7,1,East,1,0
931,25,28367,22,13006,7,7,1,South,1,0
932,43,25193,30,8987,2,9,0,North,1,1
933,30,26985,34,6020,1,2,0,West,1,0
934,64,37349,34,19400,4,8,2,North,1,0
935,22,65557,12,1977,8,2,2,East,0,1
936,33,52724,6,8034,1,1,2,East,0,0
937,60,42570,4,2258,10,6,1,South,0,0
938,22,46646,28,13047,14,2,3,West,0,0
939,40,52190,7,18681,14,5,0,South,0,1
940,21,48107,7,11170,3,1,1,South,0,0
941,57,36301,6,8397,4,7,0,South,1,0
942,29,29852,18,7872,4,1,0,West,0,0
943,37,38496,22,2732,3,8,0,West,1,1
944,29,52050,31,16860,3,5,2,East,1,0
945,31,36755,3,3942,13,5,2,North,0,0
946,35,26743,29,17832,7,3,1,North,1,0
947,44,19318,4,10429,8,2,3,South,0,1
948,58,38547,2,5500,14,6,0,West,0,0
949,55,27692,21,16068,13,4,0,North,0,1
950,50,34761,27,16226,10,4,0,South,1,0
951,51,57474,21,1165,14,6,0,West,1,0
952,25,39353,21,13872,4,2,0,North,1,0
953,64,30994,33,13219,11,2,1,North,0,0
954,34,43705,28,10638,11,4,1,North,0,0
955,31,63051,12,6020,8,6,2,North,0,0
956,29,38551,6,17830,8,2,0,West,1,0
957,54,11733,9,1096,6,7,0,West,1,1
958,32,47800,27,3426,1,8,1,East,0,1
959,55,44157,3,11909,7,9,0,North,1,0
960,55,41081,31,14555,7,6,1,East,0,0
961,21,37369,21,9694,5,2,1,West,1,0
962,60,30312,19,9189,6,6,0,West,0,1
963,42,58179,19,13656,14,8,1,West,0,0
964,49,17940,5,9256,9,1,1,East,0,0
965,28,36292,8,7740,3,6,0,East,0,0
966,31,36011,27,16309,12,1,0,North,0,0
967,61,50241,12,15105,4,6,0,South,1,0
968,57,54827,30,18045,9,4,0,South,1,0
969,34,37279,13,9672,13,3,0,East,1,0
970,50,42315,21,15078,10,3,0,West,1,0
971,55,43335,23,7879,14,4,1,East,0,0
972,41,52639,7,5662,12,3,2,West,1,0
973,57,52392,14,8815,2,9,2,North,1,0
974,25,33539,5,4261,14,4,3,West,1,0
975,39,45254,22,1405,13,1,0,South,0,0
976,34,44599,24,4560,9,4,0,West,1,0
977,46,38609,30,12575,5,1,2,East,0,0
978,24,44485,28,12859,3,3,0,South,0,0
979,45,40242,22,14153,8,4,1,West,0,0
980,62,41894,9,8856,13,4,2,South,1,1
981,45,23727,8,10309,9,9,0,West,0,0
982,38,28984,12,7690,1,6,1,North,0,0
983,60,49813,31,12674,5,3,3,East,1,0
984,28,25472,0,1741,14,7,2,North,1,1
985,59,45641,0,12431,9,4,1,West,0,0
986,60,39022,17,8181,11,7,3,West,0,0
987,34,52367,30,8731,2,2,0,South,1,0
988,52,47785,0,3921,13,7,2,South,1,0
989,58,34560,8,8374,1,8,2,West,0,0
990,53,37321,21,8023,8,7,2,West,1,0
991,43,16173,27,6561,6,6,3,East,0,0
992,35,38435,25,6634,14,4,3,West,0,1
993,53,24758,9,1910,14,9,2,East,0,0
994,45,37375,2,5702,2,1,1,North,1,0
995,37,32344,1,18802,3,5,1,North,0,0
996,53,29480,30,15573,5,1,0,West,1,0
997,22,54252,32,13501,1,1,1,West,1,0
998,34,24685,31,5038,2,6,1,North,0,0
999,60,28443,11,1131,11,6,2,East,0,1
1000,60,31621,2,11248,12,7,1,East,1,0
1001,59,34226,25,17536,1,9,3,West,0,1
1002,26,29478,13,19862,14,6,2,West,0,1
1003,26,35690,11,17688,14,2,1,East,0,1
1004,23,43625,25,17282,11,4,1,South,1,1
1005,27,48038,15,3519,7,9,1,North,0,0
1006,28,47455,7,7112,7,2,0,West,0,0
1007,62,17101,27,1992,10,7,2,North,1,1
1008,35,44562,6,6647,14,4,1,East,0,0
1009,49,45302,14,11751,5,6,4,East,1,0
1010,53,32051,7,8597,10,1,0,North,0,0
1011,50,60012,9,19093,6,8,2,West,1,0
1012,59,53051,14,17854,13,6,2,West,1,0
1013,47,37803,17,4566,3,7,2,South,0,0
1014,56,32848,34,9704,11,6,1,North,0,0
1015,49,59817,1,12585,2,7,2,West,0,1
1016,58,39771,21,4285,10,5,3,East,1,0
1017,53,41020,14,13029,13,3,0,North,0,0
1018,57,40869,4,11384,9,6,0,West,0,0
1019,47,67637,14,13846,2,9,0,North,1,0
1020,53,37401,26,14079,14,6,3,North,1,0
1021,24,39716,15,15036,1,9,3,South,0,0
1022,42,30027,17,9551,9,2,0,West,0,0
1023,22,35326,34,1284,8,1,0,East,0,0
1024,30,27623,24,16100,8,4,2,North,1,1
1025,25,30271,21,4277,7,5,0,South,1,1
1026,30,18280,30,2757,9,7,1,North,0,0
1027,53,50578,33,14452,11,8,3,South,0,1
1028,58,41880,22,16295,3,1,0,East,1,0
1029,33,42869,15,6787,8,6,1,East,1,0
1030,51,39370,5,10604,1,1,1,South,0,0
1031,56,40861,14,9549,1,8,1,South,1,0
1032,44,59429,17,7730,11,1,0,North,0,0
1033,35,30774,12,15608,13,4,1,West,1,1
1034,49,43340,23,16779,6,3,1,South,0,0
1035,28,43275,12,4141,12,2,2,East,1,0
1036,25,53703,0,12068,8,8,2,East,1,0
1037,49,45263,17,15256,8,6,2,East,0,0
1038,24,45867,32,1196,10,4,0,East,0,0
1039,32,24900,5,19258,1,3,1,East,1,0
1040,22,30293,16,6830,11,6,2,East,0,0
1041,47,25997,3,16868,1,6,2,East,0,0
1042,51,10289,13,7679,9,5,1,North,0,1
1043,56,44766,29,8986,9,3,1,West,0,0
1044,56,36860,19,1937,7,9,1,West,0,0
1045,46,44788,7,19578,1,6,1,East,1,0
1046,63,40425,1,12722,13,5,1,South,1,1
1047,47,42885,3,14989,10,7,2,South,0,0
1048,25,56057,9,12118,2,1,0,West,1,1
1049,40,40087,19,14432,8,7,0,North,0,0
1050,31,48027,34,15919,8,1,3,East,1,0
1051,30,36373,9,9538,11,9,0,East,1,0
1052,60,49897,27,16612,13,6,5,East,1,0
1053,58,25124,14,12036,5,7,0,East,0,0
1054,26,17949,0,9310,2,7,0,West,1,1
1055,28,65279,21,11972,3,1,1,East,0,0
1056,43,62035,26,11319,5,2,3,East,1,1
1057,46,16653,28,19850,3,3,1,West,0,0
1058,63,39566,14,9775,10,8,1,North,0,0
1059,32,41798,9,2708,1,9,0,North,1,0
1060,46,48675,19,7377,14,8,3,West,0,0
1061,33,60870,21,15269,6,6,5,West,1,1
1062,60,27263,8,9863,14,2,2,South,1,0
1063,38,27907,31,16507,5,2,1,South,1,0
1064,45,39985,16,19069,3,7,3,South,0,0
1065,53,28437,18,11269,9,9,0,West,0,0
1066,60,7430,26,19869,10,6,1,East,0,1
1067,63,37273,33,10888,8,1,2,West,0,0
1068,32,50290,9,18837,7,9,1,West,0,0
1069,64,39754,29,11493,12,7,0,West,1,0
1070,56,47488,20,16342,14,3,1,West,1,0
1071,24,45772,20,12450,13,2,1,North,1,0
1072,25,27676,33,18734,13,3,1,West,0,1
1073,57,40816,8,7342,11,2,1,North,1,0
1074,28,21698,33,16216,2,2,0,West,1,0
1075,62,33857,11,6434,14,4,0,East,1,0
1076,48,40605,20,18663,10,6,2,East,0,0
1077,51,39986,19,18204,5,3,1,North,0,0
1078,29,24508,5,10535,5,9,0,South,0,0
1079,49,26932,11,7119,6,5,1,South,0,0
1080,34,43491,30,19679,6,5,1,South,0,1
1081,60,49928,1,17387,3,7,0,South,0,0
1082,61,37516,15,3560,11,9,1,South,0,0
1083,42,36915,0,11745,4,1,1,South,0,0
1084,31,51175,3,1030,1,9,5,West,1,1
1085,43,30735,0,9132,11,2,1,North,1,0
1086,21,60724,34,13996,1,3,1,West,0,0
1087,57,23856,12,18269,5,5,3,East,1,0
1088,41,52581,30,5038,12,4,2,North,1,0
1089,46,46470,19,19674,4,5,2,North,1,0
1090,56,68921,6,4894,7,5,2,East,1,0
1091,43,26545,32,5596,7,5,1,South,1,0
1092,21,11991,27,17588,4,5,2,South,1,1
1093,60,54993,19,10675,10,2,0,East,1,1
1094,35,22343,31,13453,14,1,1,West,1,0
1095,41,47389,8,8820,14,8,1,West,1,0
1096,29,54185,33,17915,13,3,1,North,1,0
1097,29,44557,13,11284,2,7,2,West,0,0
1098,30,42786,3,13744,10,8,1,West,0,0
1099,46,44811,28,9016,4,6,2,West,1,0
1100,61,50049,14,17610,8,6,0,East,1,0
1101,55,47044,16,7142,2,3,3,North,0,0
1102,45,25400,18,8482,5,9,0,East,0,1
1103,46,61899,8,19483,13,3,2,West,0,0
1104,31,40613,26,8313,7,5,2,East,0,0
1105,58,46220,14,15030,10,6,0,North,0,0
1106,22,48531,27,10512,6,1,0,South,0,0
1107,27,53871,3,2664,13,9,2,North,0,0
1108,38,52625,20,18909,14,7,1,West,1,0
1109,47,41580,33,15750,9,1,1,West,0,0
1110,54,40809,18,4654,2,6,2,North,1,0
1111,47,44903,3,14733,4,7,1,South,0,0
1112,37,53200,31,19951,7,5,1,South,1,1
1113,63,26648,11,18480,12,5,3,South,0,0
1114,64,47729,15,4098,8,7,1,North,1,0
1115,44,29364,13,12014,5,3,4,West,1,0
1116,45,62214,0,8778,5,3,2,West,1,0
1117,27,44407,31,12119,4,1,3,West,1,0
1118,26,35007,20,14185,9,8,3,East,0,1
1119,44,45144,3,15250,12,2,1,West,0,0
1120,53,40110,8,4614,10,3,1,South,0,1
1121,49,38077,21,18231,4,7,1,East,0,0
1122,63,18289,11,15254,3,8,3,North,1,0
1123,42,27709,29,4616,9,9,0,South,0,1
1124,46,38314,29,3704,7,8,0,North,0,0
1125,48,19739,31,4893,9,7,0,West,0,1
1126,41,32953,6,12573,4,1,2,East,1,1
1127,27,34001,16,12263,3,1,0,North,0,0
1128,37,30646,0,3994,10,8,2,South,0,1
1129,40,49268,13,5533,8,7,1,South,0,0
1130,61,29437,25,2500,4,2,1,North,0,0
1131,40,41060,26,19826,10,9,1,West,0,0
1132,42,35762,15,2725,3,7,3,East,0,0
1133,48,38574,6,10757,12,9,1,West,0,0
1134,60,59276,31,15392,4,1,2,West,1,0
1135,27,42156,24,8341,2,3,1,West,0,0
1136,21,44476,30,17709,12,2,2,North,1,0
1137,52,30814,15,5417,11,6,1,West,1,0
1138,33,47513,13,11422,4,4,0,North,1,0
1139,50,47007,24,3666,7,2,1,South,1,1
1140,43,45851,29,10401,13,2,2,South,1,1
1141,39,25489,6,17003,3,6,0,South,1,0
1142,52,32977,11,8152,1,9,0,North,1,0
1143,50,57202,2,18225,10,6,0,North,0,0
1144,49,31747,26,12628,8,4,0,East,1,0
1145,49,58839,18,5778,6,9,0,West,1,0
1146,50,33443,6,17169,14,2,1,North,1,1
1147,36,41778,15,19455,3,6,0,North,1,0
1148,60,37753,31,18668,8,7,1,West,1,0
1149,39,29862,7,18762,6,3,3,East,0,1
1150,38,30035,12,7339,1,4,1,West,0,0
1151,21,31549,10,11079,9,7,1,West,0,0
1152,34,41776,19,19362,11,9,3,South,0,0
1153,22,50685,17,13919,9,5,1,South,1,0
